222|11:11:01|27/4/2015|36.4
223|11:12:01|27/4/2015|36.4
224|11:13:01|27/4/2015|36.6
225|11:14:01|27/4/2015|36.7
226|11:15:01|27/4/2015|36.8
227|11:16:01|27/4/2015|36.8
228|11:17:01|27/4/2015|36.9
229|11:18:01|27/4/2015|36.9
230|11:19:01|27/4/2015|37
231|11:20:01|27/4/2015|37.2
232|11:21:01|27/4/2015|37.2
233|11:22:01|27/4/2015|37.3
234|11:23:01|27/4/2015|37.4
235|11:24:01|27/4/2015|37.4
236|11:25:01|27/4/2015|37.5
237|11:26:01|27/4/2015|37.6
238|11:27:01|27/4/2015|37.8
239|11:28:01|27/4/2015|37.8
240|11:29:01|27/4/2015|37.9
241|11:30:01|27/4/2015|38
242|11:31:01|27/4/2015|38
243|11:32:01|27/4/2015|38.1
244|11:33:01|27/4/2015|38.2
245|11:34:01|27/4/2015|38.2
246|11:35:01|27/4/2015|38.3
247|11:36:01|27/4/2015|38.4
248|11:37:01|27/4/2015|38.5
249|11:38:01|27/4/2015|38.5
250|11:39:01|27/4/2015|38.5
251|11:40:01|27/4/2015|38.6
252|11:41:01|27/4/2015|38.6
253|11:42:01|27/4/2015|38.7
254|11:43:01|27/4/2015|38.7
255|11:44:01|27/4/2015|38.8
256|11:45:01|27/4/2015|38.8
257|11:46:01|27/4/2015|38.9
258|11:47:01|27/4/2015|39
259|11:48:01|27/4/2015|39.1
260|11:49:01|27/4/2015|39.1
261|11:50:01|27/4/2015|39.1
262|11:51:01|27/4/2015|39.2
263|11:52:01|27/4/2015|39.2
264|11:53:01|27/4/2015|39.3
265|11:54:01|27/4/2015|39.3
266|11:55:01|27/4/2015|39.3
267|11:56:01|27/4/2015|39.4
268|11:57:01|27/4/2015|39.4
269|11:58:01|27/4/2015|39.6
270|11:59:01|27/4/2015|39.6
271|12:00:01|27/4/2015|39.7
272|12:01:01|27/4/2015|39.7
273|12:02:01|27/4/2015|39.7
274|12:03:01|27/4/2015|39.8
275|12:04:01|27/4/2015|39.8
276|12:05:01|27/4/2015|39.8
277|12:06:01|27/4/2015|39.8
278|12:07:01|27/4/2015|39.9
279|12:08:01|27/4/2015|39.9
280|12:09:01|27/4/2015|39.9
281|12:10:01|27/4/2015|39.9
282|12:11:01|27/4/2015|39.9
283|12:12:01|27/4/2015|40
284|12:13:01|27/4/2015|40
285|12:14:01|27/4/2015|40
286|12:15:01|27/4/2015|40
287|12:16:01|27/4/2015|40
288|12:17:01|27/4/2015|40
289|12:18:01|27/4/2015|40.1
290|12:19:01|27/4/2015|40.1
291|12:20:01|27/4/2015|40.1
292|12:21:01|27/4/2015|40.2
293|12:22:01|27/4/2015|40.2
294|12:23:01|27/4/2015|40.3
295|12:24:01|27/4/2015|40.3
296|12:25:01|27/4/2015|40.3
297|12:26:01|27/4/2015|40.3
298|12:27:01|27/4/2015|40.3
299|12:28:01|27/4/2015|40.3
300|12:29:01|27/4/2015|40.4
301|12:30:01|27/4/2015|40.4
302|12:31:01|27/4/2015|40.4
303|12:32:01|27/4/2015|40.4
304|12:33:01|27/4/2015|40.4
305|12:34:01|27/4/2015|40.4
306|12:35:01|27/4/2015|40.5
307|12:36:01|27/4/2015|40.5
308|12:37:01|27/4/2015|40.5
309|12:38:01|27/4/2015|40.5
310|12:39:01|27/4/2015|40.5
311|12:40:01|27/4/2015|40.6
312|12:41:01|27/4/2015|40.6
313|12:42:01|27/4/2015|40.6
314|12:43:01|27/4/2015|40.6
315|12:44:01|27/4/2015|40.7
316|12:45:01|27/4/2015|40.8
317|12:46:01|27/4/2015|40.8
318|12:47:01|27/4/2015|40.8
319|12:48:01|27/4/2015|40.8
320|12:49:01|27/4/2015|40.8
321|12:50:01|27/4/2015|40.8
322|12:51:01|27/4/2015|40.9
323|12:52:01|27/4/2015|40.9
324|12:53:01|27/4/2015|40.9
325|12:54:01|27/4/2015|40.9
326|12:55:01|27/4/2015|40.9
327|12:56:01|27/4/2015|40.9
328|12:57:01|27/4/2015|40.9
329|12:58:01|27/4/2015|40.9
330|12:59:01|27/4/2015|40.9
331|13:00:01|27/4/2015|40.9
332|13:01:01|27/4/2015|40.9
333|13:02:01|27/4/2015|40.9
334|13:03:01|27/4/2015|40.9
335|13:04:01|27/4/2015|40.9
336|13:05:01|27/4/2015|40.9
337|13:06:01|27/4/2015|40.9
338|13:07:01|27/4/2015|40.9
339|13:08:01|27/4/2015|40.9
340|13:09:01|27/4/2015|40.9
341|13:10:01|27/4/2015|40.9
342|13:11:01|27/4/2015|40.9
343|13:12:01|27/4/2015|40.9
344|13:13:01|27/4/2015|40.9
345|13:14:01|27/4/2015|40.9
346|13:15:01|27/4/2015|40.9
347|13:16:01|27/4/2015|40.9
348|13:17:01|27/4/2015|40.9
349|13:18:01|27/4/2015|40.9
350|13:19:01|27/4/2015|40.9
351|13:20:01|27/4/2015|40.9
352|13:21:01|27/4/2015|40.9
353|13:22:01|27/4/2015|40.9
354|13:23:01|27/4/2015|40.9
355|13:24:01|27/4/2015|40.9
356|13:25:01|27/4/2015|40.9
357|13:26:01|27/4/2015|40.9
358|13:27:01|27/4/2015|40.9
359|13:28:01|27/4/2015|40.9
360|13:29:01|27/4/2015|40.9
361|13:30:01|27/4/2015|40.9
362|13:31:01|27/4/2015|40.9
363|13:32:01|27/4/2015|40.9
364|13:33:01|27/4/2015|40.9
365|13:34:01|27/4/2015|40.9
366|13:35:01|27/4/2015|40.9
367|13:36:01|27/4/2015|40.9
368|13:37:01|27/4/2015|40.9
369|13:38:01|27/4/2015|40.9
370|13:39:01|27/4/2015|40.9
371|13:40:01|27/4/2015|40.9
372|13:41:01|27/4/2015|40.9
373|13:42:01|27/4/2015|40.9
374|13:43:01|27/4/2015|40.9
375|13:44:01|27/4/2015|40.9
376|13:45:01|27/4/2015|40.9
377|13:46:01|27/4/2015|40.9
378|13:47:01|27/4/2015|40.9
379|13:48:01|27/4/2015|40.9
380|13:49:01|27/4/2015|40.9
381|13:50:01|27/4/2015|40.9
382|13:51:01|27/4/2015|40.9
383|13:52:01|27/4/2015|40.9
384|13:53:01|27/4/2015|40.9
385|13:54:01|27/4/2015|40.9
386|13:55:01|27/4/2015|40.9
387|13:56:01|27/4/2015|40.9
388|13:57:01|27/4/2015|40.9
389|13:58:01|27/4/2015|40.9
390|13:59:01|27/4/2015|40.9
391|14:00:01|27/4/2015|40.9
392|14:01:01|27/4/2015|40.9
393|14:02:01|27/4/2015|40.9
